Time,AccumGyroZ,AngularVelocityZDevice,AngularVelocityZWorld,Yaw,
560.522,,,-0.011719,,
560.623,611.455078,,,,
560.623,611.455078,,,,
560.623,611.455078,,,,
560.623,611.455078,,,,
560.624,,0,0,,
560.624,,0,0,,
560.624,,0,,,
560.624,,0,,,
560.722,,,0.015625,,
560.722,,,0.015625,,
560.722,,,0.015625,,
560.84,,,-0.003906,,
560.84,,,-0.003906,,
560.875,611.455078,0.060976,,,
560.875,611.455078,0.060976,,,
560.875,611.455078,0.060976,,,
560.875,611.455078,0.060976,,,
560.875,611.455078,0.060976,,,
560.923,,,0.050781,,
560.923,,,0.050781,,
560.923,,,0.050781,,
561.025,,,0.019531,,
561.025,,,0.019531,,
561.123,611.455078,,,,
561.123,611.455078,,,,
561.123,611.455078,,,,
561.123,611.455078,,,,
561.123,611.455078,,,,
561.124,,0,-0.003906,,
561.124,,0,-0.003906,,
561.124,,0,-0.003906,,
561.124,,0,,,
561.124,,0,,,
561.222,,,-0.019531,,
561.222,,,-0.019531,,
561.222,,,-0.019531,,
561.338,,,0.039062,,
561.338,,,0.039062,,
561.375,611.455078,,,,
561.375,611.455078,,,,
561.375,611.455078,,,,
561.375,611.455078,,,,
561.375,611.455078,,,,
561.376,,-0.060976,,,
561.376,,-0.060976,,,
561.376,,-0.060976,,,
561.376,,-0.060976,,,
561.376,,-0.060976,,,
561.422,,,0.011719,,
561.422,,,0.011719,,
561.422,,,0.011719,,
561.524,,,0.011719,,
561.524,,,0.011719,,
561.624,611.455078,0,-0.019531,,
561.624,611.455078,0,-0.019531,,
561.624,611.455078,0,-0.019531,,
561.624,611.455078,0,,,
561.624,611.455078,0,,,
561.624,611.455078,0,,,
561.723,,,0,,
561.723,,,0,,
561.723,,,0,,
561.839,,,-0.007812,,
561.839,,,-0.007812,,
561.874,611.455078,0,,,
561.874,611.455078,0,,,
561.874,611.455078,0,,,
561.874,611.455078,0,,,
561.874,611.455078,0,,,
561.923,,,-0.015625,,
561.923,,,-0.015625,,
561.923,,,-0.015625,,
562.023,,,-0.003906,,
562.023,,,-0.003906,,
562.023,,,-0.003906,,
562.124,611.455078,,0.015625,,
562.124,611.455078,,0.015625,,
562.124,611.455078,,0.015625,,
562.124,611.455078,,,,
562.124,611.455078,,,,
562.125,,0.060976,,,
562.125,,0.060976,,,
562.125,,0.060976,,,
562.125,,0.060976,,,
562.125,,0.060976,,,
562.222,,,0.003906,,
562.222,,,0.003906,,
562.338,,,0,,
562.338,,,0,,
562.338,,,0,,
562.376,611.455078,0,,,
562.376,611.455078,0,,,
562.376,611.455078,0,,,
562.376,611.455078,0,,,
562.376,611.455078,0,,,
562.422,,,-0.003906,,
562.422,,,-0.003906,,
562.422,,,-0.003906,,
562.523,,,0.019531,,
562.523,,,0.019531,,
562.626,611.455078,0,0,,
562.626,611.455078,0,0,,
562.626,611.455078,0,0,,
562.626,611.455078,0,,,
562.626,611.455078,0,,,
562.626,611.455078,0,,,
562.723,,,0.003906,,
562.723,,,0.003906,,
562.723,,,0.003906,,
562.838,,,-0.046875,,
562.838,,,-0.046875,,
562.874,611.455078,,,,
562.874,611.455078,,,,
562.874,611.455078,,,,
562.874,611.455078,,,,
562.874,611.455078,,,,
562.875,,-0.060976,,,
562.875,,-0.060976,,,
562.875,,-0.060976,,,
562.875,,-0.060976,,,
562.875,,-0.060976,,,
562.922,,,0,,
562.922,,,0,,
562.922,,,0,,
563.024,,,-0.015625,,
563.024,,,-0.015625,,
563.024,,,-0.015625,,
563.122,611.455078,,0.007812,,
563.122,611.455078,,0.007812,,
563.122,611.455078,,0.007812,,
563.122,611.455078,,,,
563.122,611.455078,,,,
563.123,,0,,,
563.123,,0,,,
563.123,,0,,,
563.123,,0,,,
563.123,,0,,,
563.223,,,-0.003906,,
563.223,,,-0.003906,,
563.223,,,-0.003906,,
563.338,,,-0.003906,,
563.338,,,-0.003906,,
563.375,611.455078,0,,,
563.375,611.455078,0,,,
563.375,611.455078,0,,,
563.375,611.455078,0,,,
563.375,611.455078,0,,,
563.423,,,-0.003906,,
563.423,,,-0.003906,,
563.423,,,-0.003906,,
563.523,,,0.015625,,
563.523,,,0.015625,,
563.624,611.455078,,-0.023438,,
563.624,611.455078,,-0.023438,,
563.624,611.455078,,-0.023438,,
563.624,611.455078,,,,
563.624,611.455078,,,,
563.624,611.455078,,,,
563.625,,-0.060976,,,
563.625,,-0.060976,,,
563.625,,-0.060976,,,
563.625,,-0.060976,,,
563.625,,-0.060976,,,
563.625,,-0.060976,,,
563.722,,,0,,
563.722,,,0,,
563.722,,,0,,
563.838,,,-0.003906,,
563.838,,,-0.003906,,
563.873,611.455078,0,,,
563.873,611.455078,0,,,
563.873,611.455078,0,,,
563.873,611.455078,0,,,
563.923,,,0.070312,,
563.923,,,0.070312,,
563.923,,,0.070312,,
564.024,,,-0.070312,,
564.024,,,-0.070312,,
564.123,611.455078,,0.105469,,
564.123,611.455078,,0.105469,,
564.123,611.455078,,0.105469,,
564.123,611.455078,,,,
564.123,611.455078,,,,
564.124,,0.060976,,,
564.124,,0.060976,,,
564.124,,0.060976,,,
564.124,,0.060976,,,
564.124,,0.060976,,,
564.222,,,0,,
564.222,,,0,,
564.222,,,0,,
564.337,,,-0.015625,,
564.337,,,-0.015625,,
564.374,611.455078,0,,,
564.374,611.455078,0,,,
564.374,611.455078,0,,,
564.374,611.455078,0,,,
564.374,611.455078,0,,,
564.422,,,0,,
564.422,,,0,,
564.422,,,0,,
564.523,,,-0.003906,,
564.523,,,-0.003906,,
564.624,611.455078,0,0.007812,,
564.624,611.455078,0,0.007812,,
564.624,611.455078,0,0.007812,,
564.624,611.455078,0,,,
564.624,611.455078,0,,,
564.624,611.455078,0,,,
564.722,,,-0.042969,,
564.722,,,-0.042969,,
564.722,,,-0.042969,,
564.838,,,-0.019531,,
564.838,,,-0.019531,,
564.874,611.455078,,,,
564.874,611.455078,,,,
564.874,611.455078,,,,
564.874,611.455078,,,,
564.875,,0,,,
564.875,,0,,,
564.875,,0,,,
564.875,,0,,,
564.924,,,0,,
564.924,,,0,,
565.024,,,-0.003906,,
565.024,,,-0.003906,,
565.024,,,-0.003906,,
565.124,611.455078,0,-0.046875,,
565.124,611.455078,0,-0.046875,,
565.124,611.455078,0,,,
565.124,611.455078,0,,,
565.124,611.455078,0,,,
565.223,,,-0.03125,,
565.223,,,-0.03125,,
565.223,,,-0.03125,,
565.337,,,0,,
565.337,,,0,,
565.337,,,0,,
565.374,611.455078,,,,
565.374,611.455078,,,,
565.374,611.455078,,,,
565.374,611.455078,,,,
565.374,611.455078,,,,
565.375,,0,,,
565.375,,0,,,
565.375,,0,,,
565.375,,0,,,
565.375,,0,,,
565.422,,,0,,
565.422,,,0,,
565.525,,,-0.003906,,
565.525,,,-0.003906,,
565.525,,,-0.003906,,
565.624,611.455078,0,-0.003906,,
565.624,611.455078,0,-0.003906,,
565.624,611.455078,0,-0.003906,,
565.624,611.455078,0,,,
565.624,611.455078,0,,,
565.723,,,0.144531,,
565.723,,,0.144531,,
565.723,,,0.144531,,
565.837,,,0,,
565.837,,,0,,
565.875,611.455078,0,,,
565.875,611.455078,0,,,
565.875,611.455078,0,,,
565.875,611.455078,0,,,
565.875,611.455078,0,,,
565.923,,,-0.003906,,
565.923,,,-0.003906,,
565.923,,,-0.003906,,
566.023,,,-0.003906,,
566.023,,,-0.003906,,
566.123,611.455078,0,-0.019531,,
566.123,611.455078,0,-0.019531,,
566.123,611.455078,0,-0.019531,,
566.123,611.455078,0,,,
566.123,611.455078,0,,,
566.123,611.455078,0,,,
566.223,,,0,,
566.223,,,0,,
566.223,,,0,,
566.338,,,0,,
566.338,,,0,,
566.373,611.455078,,,,
566.373,611.455078,,,,
566.373,611.455078,,,,
566.373,611.455078,,,,
566.373,611.455078,,,,
566.374,,0,,,
566.374,,0,,,
566.374,,0,,,
566.374,,0,,,
566.374,,0,,,
566.422,,,0,,
566.422,,,0,,
566.422,,,0,,
566.524,,,0.015625,,
566.524,,,0.015625,,
566.524,,,0.015625,,
566.624,611.455078,-0.060976,-0.050781,,
566.624,611.455078,-0.060976,-0.050781,,
566.624,611.455078,-0.060976,,,
566.624,611.455078,-0.060976,,,
566.624,611.455078,-0.060976,,,
566.722,,,0.03125,,
566.722,,,0.03125,,
566.722,,,0.03125,,
566.837,,,0.007812,,
566.837,,,0.007812,,
566.872,611.455078,0,,,
566.872,611.455078,0,,,
566.872,611.455078,0,,,
566.872,611.455078,0,,,
566.872,611.455078,0,,,
566.924,,,-0.003906,,
566.924,,,-0.003906,,
566.924,,,-0.003906,,
567.023,,,0,,
567.023,,,0,,
567.023,,,0,,
567.123,611.455078,,,,
567.123,611.455078,,,,
567.123,611.455078,,,,
567.123,611.455078,,,,
567.123,611.455078,,,,
567.125,,0,0.003906,,
567.125,,0,0.003906,,
567.125,,0,0.003906,,
567.125,,0,,,
567.125,,0,,,
567.222,,,0,,
567.222,,,0,,
567.222,,,0,,
567.338,,,0.003906,,
567.338,,,0.003906,,
567.374,611.455078,,,,
567.374,611.455078,,,,
567.374,611.455078,,,,
567.374,611.455078,,,,
567.374,611.455078,,,,
567.375,,0,,,
567.375,,0,,,
567.375,,0,,,
567.375,,0,,,
567.375,,0,,,
567.422,,,0,,
567.422,,,0,,
567.523,,,0,,
567.523,,,0,,
567.523,,,0,,
567.623,611.455078,,,,
567.623,611.455078,,,,
567.623,611.455078,,,,
567.623,611.455078,,,,
567.623,611.455078,,,,
567.625,,-0.060976,-0.011719,,
567.625,,-0.060976,-0.011719,,
567.625,,-0.060976,,,
567.625,,-0.060976,,,
567.625,,-0.060976,,,
567.723,,,0.03125,,
567.723,,,0.03125,,
567.723,,,0.03125,,
567.84,,,0.003906,,
567.84,,,0.003906,,
567.876,611.455078,0,,,
567.876,611.455078,0,,,
567.876,611.455078,0,,,
567.876,611.455078,0,,,
567.876,611.455078,0,,,
567.923,,,0,,
567.923,,,0,,
567.923,,,0,,
568.024,,,-0.070312,,
568.024,,,-0.070312,,
568.024,,,-0.070312,,
568.125,611.455078,0,-0.003906,,
568.125,611.455078,0,-0.003906,,
568.125,611.455078,0,-0.003906,,
568.125,611.455078,0,,,
568.125,611.455078,0,,,
568.223,,,-0.019531,,
568.223,,,-0.019531,,
568.339,,,0.007812,,
568.339,,,0.007812,,
568.339,,,0.007812,,
568.374,611.455078,,,,
568.374,611.455078,,,,
568.374,611.455078,,,,
568.374,611.455078,,,,
568.374,611.455078,,,,
568.375,,0,,,
568.375,,0,,,
568.375,,0,,,
568.375,,0,,,
568.375,,0,,,
568.423,,,0,,
568.423,,,0,,
568.523,,,0,,
568.523,,,0,,
568.523,,,0,,
568.624,611.455078,0,-0.003906,,
568.624,611.455078,0,-0.003906,,
568.624,611.455078,0,-0.003906,,
568.624,611.455078,0,,,
568.624,611.455078,0,,,
568.723,,,0.007812,,
568.723,,,0.007812,,
568.723,,,0.007812,,
568.839,,,0.011719,,
568.839,,,0.011719,,
568.875,611.455078,,,,
568.875,611.455078,,,,
568.875,611.455078,,,,
568.875,611.455078,,,,
568.875,611.455078,,,,
568.876,,0.121951,,,
568.876,,0.121951,,,
568.876,,0.121951,,,
568.876,,0.121951,,,
568.876,,0.121951,,,
568.923,,,-0.003906,,
568.923,,,-0.003906,,
568.923,,,-0.003906,,
569.024,,,-0.003906,,
569.024,,,-0.003906,,
569.124,611.455078,,,,
569.124,611.455078,,,,
569.124,611.455078,,,,
569.124,611.455078,,,,
569.124,611.455078,,,,
569.125,,0,-0.003906,,
569.125,,0,-0.003906,,
569.125,,0,-0.003906,,
569.125,,0,,,
569.125,,0,,,
569.223,,,0,,
569.223,,,0,,
569.223,,,0,,
569.338,,,-0.003906,,
569.338,,,-0.003906,,
569.376,611.455078,0,,,
569.376,611.455078,0,,,
569.376,611.455078,0,,,
569.376,611.455078,0,,,
569.376,611.455078,0,,,
569.376,,0,,,
569.423,,,-0.066406,,
569.423,,,-0.066406,,
569.423,,,-0.066406,,
569.523,,,0.003906,,
569.523,,,0.003906,,
569.523,,,0.003906,,
569.624,611.455078,,,,
569.624,611.455078,,,,
569.624,611.455078,,,,
569.624,611.455078,,,,
569.624,611.455078,,,,
569.624,611.455078,,,,
569.625,,0,0,,
569.625,,0,0,,
569.625,,0,,,
569.625,,0,,,
569.625,,0,,,
569.724,,,0.019531,,
569.724,,,0.019531,,
569.724,,,0.019531,,
569.837,,,0.007812,,
569.837,,,0.007812,,
569.837,,,0.007812,,
569.875,611.455078,,,,
569.875,611.455078,,,,
569.875,611.455078,,,,
569.875,611.455078,,,,
569.875,611.455078,,,,
569.876,,0,,,
569.876,,0,,,
569.876,,0,,,
569.876,,0,,,
569.876,,0,,,
569.923,,,-0.011719,,
569.923,,,-0.011719,,
570.025,,,0,,
570.025,,,0,,
570.025,,,0,,
570.123,611.455078,0,0,,
570.123,611.455078,0,0,,
570.123,611.455078,0,0,,
570.123,611.455078,0,,,
570.123,611.455078,0,,,
570.223,,,0.003906,,
570.223,,,0.003906,,
570.223,,,0.003906,,
570.337,,,0.019531,,
570.337,,,0.019531,,
570.374,611.455078,0,,,
570.374,611.455078,0,,,
570.374,611.455078,0,,,
570.374,611.455078,0,,,
570.374,611.455078,0,,,
570.374,611.455078,0,,,
570.423,,,-0.015625,,
570.423,,,-0.015625,,
570.423,,,-0.015625,,
570.524,,,-0.019531,,
570.524,,,-0.019531,,
570.524,,,-0.019531,,
570.623,611.455078,,,,
570.623,611.455078,,,,
570.623,611.455078,,,,
570.623,611.455078,,,,
570.623,611.455078,,,,
570.624,,-0.060976,-0.011719,,
570.624,,-0.060976,-0.011719,,
570.624,,-0.060976,,,
570.624,,-0.060976,,,
570.624,,-0.060976,,,
570.722,,,0.101562,,
570.722,,,0.101562,,
570.722,,,0.101562,,
570.838,,,-0.007812,,
570.838,,,-0.007812,,
570.874,611.455078,0,,,
570.874,611.455078,0,,,
570.874,611.455078,0,,,
570.874,611.455078,0,,,
570.874,611.455078,0,,,
570.923,,,0,,
570.923,,,0,,
570.923,,,0,,
571.024,,,-0.019531,,
571.024,,,-0.019531,,
571.024,,,-0.019531,,
571.124,611.455078,,0.007812,,
571.124,611.455078,,0.007812,,
571.124,611.455078,,0.007812,,
571.124,611.455078,,,,
571.124,611.455078,,,,
571.125,,0.060976,,,
571.125,,0.060976,,,
571.125,,0.060976,,,
571.125,,0.060976,,,
571.125,,0.060976,,,
571.223,,,0.011719,,
571.223,,,0.011719,,
571.339,,,0.023438,,
571.339,,,0.023438,,
571.339,,,0.023438,,
571.375,611.455078,0,,,
571.375,611.455078,0,,,
571.375,611.455078,0,,,
571.375,611.455078,0,,,
571.375,611.455078,0,,,
571.375,611.455078,0,,,
571.422,,,0,,
571.422,,,0,,
571.422,,,0,,
571.523,,,0.015625,,
571.523,,,0.015625,,
571.523,,,0.015625,,
571.624,611.455078,,,,
571.624,611.455078,,,,
571.624,611.455078,,,,
571.624,611.455078,,,,
571.624,611.455078,,,,
571.625,,0,0,,
571.625,,0,0,,
571.625,,0,,,
571.625,,0,,,
571.625,,0,,,
571.723,,,-0.003906,,
571.723,,,-0.003906,,
571.723,,,-0.003906,,
571.839,,,0,,
571.839,,,0,,
571.839,,,0,,
571.874,611.455078,,,,
571.874,611.455078,,,,
571.874,611.455078,,,,
571.874,611.455078,,,,
571.874,611.455078,,,,
571.876,,0,,,
571.876,,0,,,
571.876,,0,,,
571.876,,0,,,
571.876,,0,,,
571.924,,,0,,
571.924,,,0,,
572.023,,,-0.023438,,
572.023,,,-0.023438,,
572.023,,,-0.023438,,
572.124,611.455078,0,0,,
572.124,611.455078,0,0,,
572.124,611.455078,0,0,,
572.124,611.455078,0,,,
572.124,611.455078,0,,,
572.124,611.455078,0,,,
572.223,,,0.015625,,
572.223,,,0.015625,,
572.223,,,0.015625,,
572.34,,,0,,
572.34,,,0,,
572.377,611.455078,0,,,
572.377,611.455078,0,,,
572.377,611.455078,0,,,
572.377,611.455078,0,,,
572.377,611.455078,0,,,
572.423,,,-0.023438,,
572.423,,,-0.023438,,
572.423,,,-0.023438,,
572.524,,,-0.007812,,
572.524,,,-0.007812,,
572.524,,,-0.007812,,
572.623,611.455078,,,,
572.623,611.455078,,,,
572.623,611.455078,,,,
572.623,611.455078,,,,
572.623,611.455078,,,,
572.624,,0.060976,0.019531,,
572.624,,0.060976,0.019531,,
572.624,,0.060976,,,
572.624,,0.060976,,,
572.624,,0.060976,,,
572.724,,,-0.019531,,
572.724,,,-0.019531,,
572.724,,,-0.019531,,
572.84,,,0.007812,,
572.84,,,0.007812,,
572.84,,,0.007812,,
572.876,611.455078,-0.060976,,,
572.876,611.455078,-0.060976,,,
572.876,611.455078,-0.060976,,,
572.876,611.455078,-0.060976,,,
572.876,611.455078,-0.060976,,,
572.923,,,-0.007812,,
572.923,,,-0.007812,,
572.923,,,-0.007812,,
573.025,,,-0.011719,,
573.025,,,-0.011719,,
573.123,611.455078,,,,
573.123,611.455078,,,,
573.123,611.455078,,,,
573.123,611.455078,,,,
573.123,611.455078,,,,
573.124,,0,0,,
573.124,,0,0,,
573.124,,0,0,,
573.124,,0,,,
573.124,,0,,,
573.223,,,0,,
573.223,,,0,,
573.223,,,0,,
573.339,,,-0.003906,,
573.339,,,-0.003906,,
573.374,611.455078,,,,
573.374,611.455078,,,,
573.374,611.455078,,,,
573.374,611.455078,,,,
573.374,611.455078,,,,
573.374,611.455078,,,,
573.375,,0,,,
573.375,,0,,,
573.375,,0,,,
573.375,,0,,,
573.375,,0,,,
573.375,,0,,,
573.424,,,-0.078125,,
573.424,,,-0.078125,,
573.424,,,-0.078125,,
573.524,,,0.035156,,
573.524,,,0.035156,,
573.524,,,0.035156,,
573.624,611.455078,0,-0.015625,,
573.624,611.455078,0,-0.015625,,
573.624,611.455078,0,,,
573.624,611.455078,0,,,
573.624,,0,,,
573.722,,,-0.003906,,
573.722,,,-0.003906,,
573.722,,,-0.003906,,
573.839,,,-0.003906,,
573.839,,,-0.003906,,
573.874,611.455078,,,,
573.874,611.455078,,,,
573.874,611.455078,,,,
573.874,611.455078,,,,
573.874,611.455078,,,,
573.875,,-0.060976,,,
573.875,,-0.060976,,,
573.875,,-0.060976,,,
573.875,,-0.060976,,,
573.923,,,-0.003906,,
573.923,,,-0.003906,,
573.923,,,-0.003906,,
574.024,,,0,,
574.024,,,0,,
574.124,611.455078,,0,,
574.124,611.455078,,0,,
574.124,611.455078,,0,,
574.124,611.455078,,,,
574.124,611.455078,,,,
574.124,611.455078,,,,
574.125,,0,,,
574.125,,0,,,
574.125,,0,,,
574.125,,0,,,
574.125,,0,,,
574.125,,0,,,
574.223,,,0.046875,,
574.223,,,0.046875,,
574.223,,,0.046875,,
574.339,,,0,,
574.339,,,0,,
574.374,611.455078,0,,,
574.374,611.455078,0,,,
574.374,611.455078,0,,,
574.374,611.455078,0,,,
574.374,611.455078,0,,,
574.424,,,0,,
574.424,,,0,,
574.424,,,0,,
574.524,,,0.015625,,
574.524,,,0.015625,,
574.524,,,0.015625,,
574.625,611.455078,,,,
574.625,611.455078,,,,
574.625,611.455078,,,,
574.625,611.455078,,,,
574.625,611.455078,,,,
574.626,,0.060976,0.011719,,
574.626,,0.060976,0.011719,,
574.626,,0.060976,0.011719,,
574.626,,0.060976,,,
574.626,,0.060976,,,
574.723,,,0.019531,,
574.723,,,0.019531,,
574.723,,,0.019531,,
574.839,,,0,,
574.839,,,0,,
574.876,611.455078,0.060976,,,
574.876,611.455078,0.060976,,,
574.876,611.455078,0.060976,,,
574.876,611.455078,0.060976,,,
574.876,611.455078,0.060976,,,
574.923,,,0.023438,,
574.923,,,0.023438,,
574.923,,,0.023438,,
575.023,,,0,,
575.023,,,0,,
575.124,611.455078,,0.023438,,
575.124,611.455078,,0.023438,,
575.124,611.455078,,0.023438,,
575.124,611.455078,,,,
575.124,611.455078,,,,
575.124,611.455078,,,,
575.125,,0,,,
575.125,,0,,,
575.125,,0,,,
575.125,,0,,,
575.125,,0,,,
575.125,,0,,,
575.223,,,0.011719,,
575.223,,,0.011719,,
575.223,,,0.011719,,
575.341,,,0.871094,,
575.341,,,0.871094,,
575.375,611.674805,,,,
575.375,611.674805,,,,
575.375,611.674805,,,,
575.375,611.674805,,,,
575.375,611.674805,,,,
575.377,,5.487805,,,
575.377,,5.487805,,,
575.377,,5.487805,,,
575.377,,5.487805,,,
575.377,,5.487805,,,
575.422,,,10.949219,,
575.422,,,10.949219,,
575.422,,,10.949219,,
575.523,,,20.859375,,
575.523,,,20.859375,,
575.523,,,20.859375,,
575.625,616.113281,25.97561,25.980469,,
575.625,616.113281,25.97561,25.980469,,
575.625,616.113281,25.97561,,,
575.625,616.113281,25.97561,,,
575.625,616.113281,25.97561,,,
575.722,,,35.570312,,
575.722,,,35.570312,,
575.722,,,35.570312,,
575.838,,,41.429688,,
575.838,,,41.429688,,
575.838,,,41.429688,,
575.875,625.297852,,,,
575.875,625.297852,,,,
575.875,625.297852,,,,
575.875,625.297852,,,,
575.875,625.297852,,,,
575.877,,44.939024,,,
575.877,,44.939024,,,
575.877,,44.939024,,,
575.877,,44.939024,,,
575.877,,44.939024,,,
575.923,,,48.707031,,
575.923,,,48.707031,,
576.024,,,51.925781,,
576.024,,,51.925781,,
576.024,,,51.925781,,
576.125,638.085938,52.256098,52.199219,,
576.125,638.085938,52.256098,52.199219,,
576.125,638.085938,52.256098,52.199219,,
576.125,638.085938,52.256098,,,
576.125,638.085938,52.256098,,,
576.224,,,47.78125,,
576.224,,,47.78125,,
576.337,,,40.207031,,
576.337,,,40.207031,,
576.337,,,40.207031,,
576.374,649.335938,,,,
576.374,649.335938,,,,
576.374,649.335938,,,,
576.374,649.335938,,,,
576.374,649.335938,,,,
576.375,,30.914634,,,
576.375,,30.914634,,,
576.375,,30.914634,,,
576.375,,30.914634,,,
576.375,,30.914634,,,
576.375,,30.914634,,,
576.425,,,25.363281,,
576.425,,,25.363281,,
576.425,,,25.363281,,
576.525,,,22.929688,,
576.525,,,22.929688,,
576.525,,,22.929688,,
576.624,655.532227,,,,
576.624,655.532227,,,,
576.624,655.532227,,,,
576.624,655.532227,,,,
576.624,655.532227,,,,
576.624,655.532227,,,,
576.625,,28.780488,28.753906,,
576.625,,28.780488,28.753906,,
576.625,,28.780488,,,
576.625,,28.780488,,,
576.625,,28.780488,,,
576.724,,,34.300781,,
576.724,,,34.300781,,
576.724,,,34.300781,,
576.839,,,40.207031,,
576.839,,,40.207031,,
576.875,664.628906,,,,
576.875,664.628906,,,,
576.875,664.628906,,,,
576.875,664.628906,,,,
576.875,664.628906,,,,
576.876,,45.060976,,,
576.876,,45.060976,,,
576.876,,45.060976,,,
576.876,,45.060976,,,
576.876,,45.060976,,,
576.923,,,49.648438,,
576.923,,,49.648438,,
576.923,,,49.648438,,
577.024,,,56.1875,,
577.024,,,56.1875,,
577.024,,,56.1875,,
577.125,678.251953,,58.46875,,
577.125,678.251953,,58.46875,,
577.125,678.251953,,,,
577.125,678.251953,,,,
577.125,678.251953,,,,
577.126,,58.536585,,,
577.126,,58.536585,,,
577.126,,58.536585,,,
577.126,,58.536585,,,
577.126,,58.536585,,,
577.223,,,56.394531,,
577.223,,,56.394531,,
577.223,,,56.394531,,
577.338,,,46.617188,,
577.338,,,46.617188,,
577.338,,,46.617188,,
577.373,691.435547,,,,
577.373,691.435547,,,,
577.373,691.435547,,,,
577.373,691.435547,,,,
577.373,691.435547,,,,
577.375,,43.597561,,,
577.375,,43.597561,,,
577.375,,43.597561,,,
577.375,,43.597561,,,
577.375,,43.597561,,,
577.422,,,41.746094,,
577.422,,,41.746094,,
577.422,,,41.746094,,
577.523,,,40.984375,,
577.523,,,40.984375,,
577.625,701.674805,42.378049,42.367188,,
577.625,701.674805,42.378049,42.367188,,
577.625,701.674805,42.378049,42.367188,,
577.625,701.674805,42.378049,,,
577.625,701.674805,42.378049,,,
577.725,,,43.542969,,
577.725,,,43.542969,,
577.725,,,43.542969,,
577.839,,,49.175781,,
577.839,,,49.175781,,
577.876,713.188477,51.829268,,,
577.876,713.188477,51.829268,,,
577.876,713.188477,51.829268,,,
577.876,713.188477,51.829268,,,
577.876,713.188477,51.829268,,,
577.876,713.188477,51.829268,,,
577.924,,,53.703125,,
577.924,,,53.703125,,
577.924,,,53.703125,,
578.024,,,55.070312,,
578.024,,,55.070312,,
578.024,,,55.070312,,
578.125,726.943359,55.121951,55.042969,,
578.125,726.943359,55.121951,55.042969,,
578.125,726.943359,55.121951,,,
578.125,726.943359,55.121951,,,
578.125,726.943359,55.121951,,,
578.223,,,51.6875,,
578.223,,,51.6875,,
578.223,,,51.6875,,
578.339,,,44.105469,,
578.339,,,44.105469,,
578.339,,,44.105469,,
578.376,739.248047,,,,
578.376,739.248047,,,,
578.376,739.248047,,,,
578.376,739.248047,,,,
578.376,739.248047,,,,
578.377,,38.536585,,,
578.377,,38.536585,,,
578.377,,38.536585,,,
578.377,,38.536585,,,
578.377,,38.536585,,,
578.424,,,30.816406,,
578.424,,,30.816406,,
578.525,,,10.367188,,
578.525,,,10.367188,,
578.525,,,10.367188,,
578.625,743.115234,,-0.589844,,
578.625,743.115234,,-0.589844,,
578.625,743.115234,,-0.589844,,
578.625,743.115234,,,,
578.626,,-0.54878,,,
578.626,,-0.54878,,,
578.626,,-0.54878,,,
578.626,,-0.54878,,,
578.723,,,-0.5,,
578.723,,,-0.5,,
578.838,,,-0.675781,,
578.838,,,-0.675781,,
578.874,742.939453,-0.609756,,,
578.874,742.939453,-0.609756,,,
578.874,742.939453,-0.609756,,,
578.874,742.939453,-0.609756,,,
578.874,742.939453,-0.609756,,,
578.925,,,-0.65625,,
578.925,,,-0.65625,,
579.024,,,-0.285156,,
579.024,,,-0.285156,,
579.024,,,-0.285156,,
579.124,742.807617,,-0.402344,,
579.124,742.807617,,-0.402344,,
579.124,742.807617,,-0.402344,,
579.124,742.807617,,,,
579.124,742.807617,,,,
579.125,,-0.54878,,,
579.125,,-0.54878,,,
579.125,,-0.54878,,,
579.125,,-0.54878,,,
579.125,,-0.54878,,,
579.224,,,-0.285156,,
579.224,,,-0.285156,,
579.224,,,-0.285156,,
579.338,,,-0.535156,,
579.338,,,-0.535156,,
579.375,742.631836,,,,
579.375,742.631836,,,,
579.375,742.631836,,,,
579.375,742.631836,,,,
579.375,742.631836,,,,
579.376,,-0.54878,,,
579.376,,-0.54878,,,
579.376,,-0.54878,,,
579.376,,-0.54878,,,
579.376,,-0.54878,,,
579.423,,,-0.429688,,
579.423,,,-0.429688,,
579.423,,,-0.429688,,
579.524,,,2.996094,,
579.524,,,2.996094,,
579.626,743.730469,18.963415,18.953125,,
579.626,743.730469,18.963415,18.953125,,
579.626,743.730469,18.963415,18.953125,,
579.626,743.730469,18.963415,,,
579.626,743.730469,18.963415,,,
579.626,743.730469,18.963415,,,
579.724,,,31.777344,,
579.724,,,31.777344,,
579.724,,,31.777344,,
579.84,,,39.539062,,
579.84,,,39.539062,,
579.84,,,39.539062,,
579.876,752.080078,,,,
579.876,752.080078,,,,
579.876,752.080078,,,,
579.876,752.080078,,,,
579.876,752.080078,,,,
579.877,,43.719512,,,
579.877,,43.719512,,,
579.877,,43.719512,,,
579.877,,43.719512,,,
579.877,,43.719512,,,
579.923,,,47.722656,,
579.923,,,47.722656,,
579.923,,,47.722656,,
580.025,,,55.304688,,
580.025,,,55.304688,,
580.126,765.351562,,59.746094,,
580.126,765.351562,,59.746094,,
580.126,765.351562,,,,
580.126,765.351562,,,,
580.126,765.351562,,,,
580.127,,59.817073,,,
580.127,,59.817073,,,
580.127,,59.817073,,,
580.127,,59.817073,,,
580.127,,59.817073,,,
580.222,,,66.863281,,
580.222,,,66.863281,,
580.222,,,66.863281,,
580.339,,,71.296875,,
